timestamp,park,apiId,status,wait
2026-06-06T15:59:28.396Z,TDL,6922377e-0ff4-481f-9da3-35051938732a,CLOSED,
2026-06-06T15:59:28.396Z,TDL,0de1b543-46fd-4c3f-81c8-31d0cab9ef63,CLOSED,
2026-06-06T15:59:28.396Z,TDL,52c5e406-67e2-4d37-aee8-987644d87b63,CLOSED,
2026-06-06T15:59:28.396Z,TDL,73384e33-a86a-4601-996f-61dbffba6ec2,CLOSED,
2026-06-06T15:59:28.396Z,TDL,a88464b5-2cf5-4ef1-b38f-96e07b233bf2,CLOSED,
2026-06-06T15:59:28.396Z,TDL,512fd34c-2f0a-4e0a-bcc1-ef4d15c5f803,CLOSED,
2026-06-06T15:59:28.396Z,TDL,cfaa7d1c-111e-49b9-b21b-134eac4000e8,CLOSED,
2026-06-06T15:59:28.396Z,TDL,534ca90a-2626-4a45-9b7b-1964ed15678e,CLOSED,
2026-06-06T15:59:28.396Z,TDL,a0a63e1c-3fc6-4433-b9b1-f5e798ab1f00,CLOSED,
2026-06-06T15:59:28.396Z,TDL,2d215a6d-77a2-4c44-a2e3-c293c1289876,CLOSED,
2026-06-06T15:59:28.396Z,TDS,179e4e82-26ed-4b04-bf21-f03808b61df4,CLOSED,
2026-06-06T15:59:28.396Z,TDS,2daf12ac-21fd-4bfd-bbf6-0c98bed03e8f,CLOSED,
2026-06-06T15:59:28.396Z,TDS,8dbc5d52-ef41-406d-aaad-eb2e6bb3eaea,CLOSED,
2026-06-06T15:59:28.396Z,TDS,f66e072d-8bab-48e5-b8cf-6d1947bd291b,CLOSED,
2026-06-06T15:59:28.396Z,TDS,abbf5b3e-94e5-420a-8257-34594cd9d590,CLOSED,
2026-06-06T15:59:28.396Z,TDS,76aed95a-dce8-4d03-8c2a-8ad69b3d0d4a,CLOSED,
2026-06-06T15:59:28.396Z,TDS,4ca7254c-7abc-4e52-82e0-9c562c096494,CLOSED,
2026-06-06T15:59:28.396Z,TDS,63ef07eb-9bfb-4782-885e-cfd08ced82f0,CLOSED,
2026-06-06T15:59:28.396Z,TDS,de24aae5-66b9-469f-91f6-ef6c3f3b665c,CLOSED,
2026-06-06T15:59:28.396Z,TDS,dd942cd2-b364-4262-af12-ca1a5012528b,CLOSED,
2026-06-06T15:59:28.396Z,TDS,5449e9da-ee4c-47d8-a60a-8a964b94c32d,CLOSED,
2026-06-06T15:59:28.396Z,TDS,2159960b-4f42-4974-93be-7519816de45d,CLOSED,
2026-06-06T15:59:28.396Z,TDS,3407ebac-c575-4c31-b794-1d271014d303,CLOSED,
2026-06-06T15:59:28.396Z,TDS,c8744918-42c0-427d-8947-c3dbd1abf8d5,CLOSED,
